0
0
0
0
0
0,35,69,38,57
0,129,60,47,41,44,150
0,81,50,210
0,72,53
0,62,65,59,75,56,42,36,84
0,54,39,74,68,87,63,77,71
0,80,66,83,86,78,51
0,89,111
0,162,95,132,117,105,98,101,92
0,93,107,104,135
0,110,123,90,113
0,126,116,96,213,119
0,120,114,122,125
0,128,134,99,45,216,108,131
0,153,180,140,146,192,143,137,165
0,138,48,149,152,168,201,158,155
0,164,170,183,141,176,195,173,156,102,167,204,161
0,188,219,198,185,179,144,171,182,207
0,191,174,194,197,147,186
0,203,200,177,159
0,189,206,222
0,209
0,212
0,215
0,218
0,221
0
0
1,358
1,35
1,36
1,372
1,38
1,39
1,366
1,41
1,42
1,368
1,44
1,45
1,375
1,47
1,48
1,377
1,50
1,51
1,367
1,53
1,54
1,372
1,56
1,57
1,372
1,59
1,60
1,368
1,62
1,63
1,365
1,65
1,66
1,373
1,68
1,69
1,366
1,71
1,72
1,372
1,74
1,75
1,365
1,77
1,78
1,362
1,80
1,81
1,367
1,83
1,84
1,373
1,86
1,87
1,362
1,89
1,90
1,360
1,92
1,93
1,372
1,95
1,96
1,368
1,98
1,99
1,363
1,101
1,102
1,376
1,104
1,105
1,372
1,107
1,108
1,361
1,110
1,111
1,360
1,113
1,114
1,371
1,116
1,117
1,368
1,119
1,120
1,369
1,122
1,123
1,371
1,125
1,126
1,369
1,128
1,129
1,375
1,131
1,132
1,363
1,134
1,135
1,361
1,137
1,138
1,367
1,140
1,141
1,365
1,143
1,144
1,372
1,146
1,147
1,374
1,149
1,150
1,377
1,152
1,153
1,367
1,155
1,156
1,366
1,158
1,159
1,362
1,161
1,162
1,376
1,164
1,165
1,365
1,167
1,168
1,366
1,170
1,171
1,368
1,173
1,174
1,364
1,176
1,177
1,367
1,179
1,180
1,372
1,182
1,183
1,368
1,185
1,186
1,359
1,188
1,189
1,370
1,191
1,192
1,374
1,194
1,195
1,364
1,197
1,198
1,359
1,200
1,201
1,362
1,203
1,204
1,367
1,206
1,207
1,370
2,209
2,210
2
2,212
2,213
2
2,215
2,216
2
2,218
2,219
2
2,221
2,222
2
3,308,241,243,354,248
3,244,250,311,355
3,246,310,240,307
3,249,223,247,296,224,242,225,239,353,295,245
3,318,266,253
3,317,314,268,255
3,262,258,325,270
3,259,272,321
3,264,261,320,324,252,256,315
3,269,260,257,271,254,299,230,263,298,265,229,300,251,227,231,356,228,297,267
3,329,288,275,278
3,290,331,328,277
3,335,280,292
3,284,294,339,281
3,338,334,332,283,274,286
3,293,285,301,276,236,289,237,233,357,273,279,287,303,282,302,234,235,291,304
4,240
4,241
4
4,243
4,244
4
4,246
4
4,248
4
4,250
4
4,252
4,253
4
4,255
4,256
4
4,258
4,259
4
4,261
4,262
4
4,264
4
4,266
4
4,268
4
4,270
4
4,272
4
4,274
4,275
4
4,277
4,278
4
4,280
4,281
4
4,283
4,284
4
4,286
4
4,288
4
4,290
4
4,292
4
4,294
4
5,305
5,309
5,312
5,316
5,319
5,322
5,326
5,330
5,333
5,336
6,306
6,307
6,308
6
6,310
6,311
6
6,313
6,314
6,315
6
6,317
6,318
6
6,320
6,321
6
6,323
6,324
6,325
6
6,327
6,328
6,329
6
6,331
6,332
6
6,334
6,335
6
6,337
6,338
6,339
6
14,33,357,356
14,190,46,52,205,172,166,178,94,154,133,70,163,61,91,187,181,34,112,85,175,121,43,124,49,127,160,199,109,353,76,169,202,55,58,67,196,37,130,103,79,73,106,88,136,100,151,142,97,115,193,148,82,157,64,118,184,139,40,145
12,208,251,327,276,211,239,306,316,309,273,217,220,214
12,333,260,337,323,319,282
12,279,257
12,313,254,330
12,242
12,291,293,269,271
12
12,247,287,265,249
12,267,289
12
12,245,263,285
7,354
7,355
7
7,358
7,358
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
15
