0
0
0
0
0
0
0
0
0,420,349,335
0,263,395
0,441,301
0,436,307,466,428,321
0
0,460,1072,368,449,255,315,274
0
0,340,271,433,293,365
0
0
0
0,770,569
0
0,354,403,312,471
0,613,813
0,1031,252,1197,1007,1055,1111,379,1149,1076,1218,1100,1135,1173,457
0,374,398
0,257,73,254,249,205,161,251,117
0,119,75,260,265,163,207,262
0,77,373,370,367,165,121,209,364,362
0,381,79,167,211,376,123,378
0,81,169,389,386,125,213,384
0,171,392,397,83,394,215,127
0,400,129,173,217,85,405,402
0,131,87,419,416,413,219,410,408,175
0,221,422,177,427,133,424,89
0,223,179,91,430,432,435,135
0,225,443,181,438,93,440,137
0,446,451,139,183,95,448,227
0,141,97,273,185,268,276,229,270
0,462,187,456,454,231,465,143,99,459
0,233,470,101,473,476,145,189,468
0,191,279,147,284,103,281,287,235
0,105,295,290,292,237,149,193
0,300,306,195,298,239,151,303,107
0,317,109,241,314,320,309,311,197,153
0,328,243,325,331,155,111,323,199,334
0,113,245,345,339,201,348,342,157,337
0,159,353,356,351,203,115,247,359
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0,652,851
0,371,258,318,463,452,474,1121
0
0,277
0,1010,1104,1069,1152,1128,892,689,1211,1200,1058,1176,736,1034
0,357,1214,304,329,282,414,382,444,343,266,390,1107
0,296,346,1086,285,417,332,406
0,360,477,288
0,425,387,411,326
1,1295
1,1298
1,73
1,1297
1,75
1,1295
1,77
1,1297
1,79
1,1295
1,81
1,1295
1,83
1,1296
1,85
1,1296
1,87
1,1295
1,89
1,1295
1,91
1,1296
1,93
1,1296
1,95
1,1297
1,97
1,1295
1,99
1,1295
1,101
1,1296
1,103
1,1297
1,105
1,1297
1,107
1,1297
1,109
1,1297
1,111
1,1297
1,113
1,1297
1,115
1,1296
1,117
1,1299
1,119
1,1296
1,121
1,1299
1,123
1,1296
1,125
1,1296
1,127
1,1298
1,129
1,1298
1,131
1,1296
1,133
1,1296
1,135
1,1298
1,137
1,1298
1,139
1,1299
1,141
1,1296
1,143
1,1296
1,145
1,1298
1,147
1,1299
1,149
1,1299
1,151
1,1299
1,153
1,1299
1,155
1,1299
1,157
1,1299
1,159
1,1298
1,161
1,1298
1,163
1,1295
1,165
1,1298
1,167
1,1295
1,169
1,1295
1,171
1,1297
1,173
1,1297
1,175
1,1295
1,177
1,1295
1,179
1,1297
1,181
1,1297
1,183
1,1298
1,185
1,1295
1,187
1,1295
1,189
1,1297
1,191
1,1298
1,193
1,1298
1,195
1,1298
1,197
1,1298
1,199
1,1298
1,201
1,1298
1,203
1,1297
1,205
1,1296
1,207
1,1294
1,209
1,1296
1,211
1,1294
1,213
1,1294
1,215
1,1295
1,217
1,1295
1,219
1,1294
1,221
1,1294
1,223
1,1295
1,225
1,1295
1,227
1,1296
1,229
1,1294
1,231
1,1294
1,233
1,1295
1,235
1,1296
1,237
1,1296
1,239
1,1296
1,241
1,1296
1,243
1,1296
1,245
1,1296
1,247
1,1295
2,249
2
2,251
2,252
2
2,254
2,255
2
2,257
2,258
2
2,260
2
2,262
2,263
2
2,265
2,266
2
2,268
2
2,270
