0,255
0,273
0,453
0,455
0,457
0,459
0,461
0,463
0,465
0,467
0,469
0,471
0,275
0,473
0,475
0,477
0,479
0,481
0,483
0,485
0,487
0,489
0,491
0,277
0,493
0,495
0,497
0,499
0,501
0,503
0,505
0,507
0,509
0,511
0,279
0,513
0,515
0,517
0,519
0,521
0,523
0,525
0,527
0,529
0,531
0,281
0,533
0,535
0,537
0,539
0,541
0,543
0,545
0,547
0,549
0,551
0,283
0,553
0,555
0,557
0,559
0,561
0,563
0,565
0,567
0,569
0,571
0,285
0,573
0,575
0,577
0,579
0,581
0,583
0,585
0,587
0,589
0,591
0,287
0,593
0,595
0,597
0,599
0,601
0,603
0,605
0,607
0,609
0,611
0,289
0,613
0,615
0,617
0,619
0,621
0,623
0,625
0,627
0,629
0,631
0,291
0,633
0,257
0,293
0,295
0,297
0,299
0,301
0,303
0,305
0,307
0,309
0,311
0,259
0,313
0,315
0,317
0,319
0,321
0,323
0,325
0,327
0,329
0,331
0,261
0,333
0,335
0,337
0,339
0,341
0,343
0,345
0,347
0,349
0,351
0,263
0,353
0,355
0,357
0,359
0,361
0,363
0,365
0,367
0,369
0,371
0,265
0,373
0,375
0,377
0,379
0,381
0,383
0,385
0,387
0,389
0,391
0,267
0,393
0,395
0,397
0,399
0,401
0,403
0,405
0,407
0,409
0,411
0,269
0,413
0,415
0,417
0,419
0,421
0,423
0,425
0,427
0,429
0,431
0,271
0,433
0,435
0,437
0,439
0,441
0,443
0,445
0,447
0,449
0,451
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2,255
2
2,257
2
2,259
2
2,261
2
2,263
2
2,265
2
2,267
2
2,269
2
2,271
2
2,273
2
2,275
2
2,277
2
2,279
2
2,281
2
2,283
2
2,285
2
2,287
2
2,289
2
2,291
2
2,293
2
2,295
2
2,297
2
2,299
2
2,301
2
2,303
2
2,305
2
2,307
2
2,309
2
2,311
2
2,313
2
2,315
2
2,317
2
2,319
2
2,321
2
2,323
2
2,325
2
2,327
2
2,329
2
2,331
2
2,333
2
2,335
2
2,337
2
2,339
2
2,341
2
2,343
2
2,345
2
2,347
2
2,349
2
2,351
2
2,353
2
2,355
2
2,357
2
2,359
2
2,361
2
2,363
2
2,365
2
2,367
2
2,369
2
2,371
2
2,373
2
2,375
2
2,377
2
2,379
2
2,381
2
2,383
2
2,385
2
2,387
2
2,389
2
2,391
2
2,393
2
2,395
2
2,397
2
2,399
2
2,401
2
2,403
2
2,405
2
2,407
2
2,409
2
2,411
2
2,413
2
2,415
2
2,417
2
2,419
2
2,421
2
2,423
2
2,425
2
2,427
2
2,429
2
2,431
2
2,433
2
2,435
2
2,437
2
2,439
2
2,441
2
2,443
2
2,445
2
2,447
2
2,449
2
2,451
2
2,453
2
2,455
2
2,457
2
2,459
2
2,461
2
2,463
2
2,465
2
2,467
2
2,469
2
2,471
2
2,473
2
2,475
2
2,477
2
2,479
2
2,481
2
2,483
2
2,485
2
2,487
2
2,489
2
2,491
2
2,493
2
2,495
2
2,497
2
2,499
2
2,501
2
2,503
2
2,505
2
2,507
2
2,509
2
2,511
2
2,513
2
2,515
2
2,517
2
2,519
2
2,521
2
2,523
2
2,525
2
2,527
2
2,529
2
2,531
2
2,533
2
2,535
2
2,537
2
2,539
2
2,541
2
2,543
2
2,545
2
2,547
2
2,549
2
2,551
2
2,553
2
2,555
2
2,557
2
2,559
2
2,561
2
2,563
2
2,565
2
2,567
2
2,569
2
2,571
2
2,573
2
2,575
2
2,577
2
2,579
2
2,581
2
2,583
2
2,585
2
2,587
2
2,589
2
2,591
2
2,593
2
2,595
2
2,597
2
2,599
2
2,601
2
2,603
2
2,605
2
2,607
2
2,609
2
2,611
2
2,613
2
2,615
2
2,617
2
2,619
2
2,621
2
2,623
2
2,625
2
2,627
2
2,629
2
2,631
2
2,633
2
3,642,649
3,648,654,640,638
3,635,643,641,634,637,645,639
4,638
4
4,640
4
4,642
4
5,652
5,647,651,656
5,655,646,650,644
5,647
5,648
5,649
5
5,651
5
6,653
6,654
6
6,656
6
12,646
12,466,584,262,420,294,522,440,592,446,432,506,296,624,254,274,554,376,532,410,312,346,614,264,384,260,278,596,572,350,320,370,510,542,418,378,490,430,570,348,620,568,380,564,434,534,626,266,450,524,628,536,580,272,484,372,540,416,612,594,362,488,608,304,502,398,330,538,340,258,486,560,286,292,468,414,374,290,552,586,302,492,474,530,392,268,306,406,496,520,366,566,578,338,332,452,356,344,336,610,460,604,382,590,514,622,472,368,442,400,298,544,326,498,358,518,404,504,550,402,256,458,314,360,480,386,364,318,556,548,328,448,324,598,655,602,334,516,574,606,308,482,494,412,424,288,632,546,444,436,438,282,588,470,500,276,422,528,600,426,300,576,316,618,310,476,462,454,428,582,394,342,352,464,322,270,512,388,390,478,354,280,616,630,396,562,284,526,456,558,408,508
12
12,653,637
12,641
12,639
12,650
